feasible,instance,model,seed,SRTimeOut,SRTime,solverMemOut,solverTimeOut,solverTime,solverNodeOut,nNodes,sat,cmd,md5checksum
1,inst-385-123,model,0,0,7.157,0,0,15.7619,0,332075,yes,../wrapper.py 385 385 123 random -n_templates_middle 22 -n_templates_delta 8 -n_slots_middle 29 -n_slots_delta 21 -n_variations_middle 30 -n_variations_delta 16 -demand_range_middle 39 -demand_range_delta 18,24387a95822555ef0bf7521917dd60ee
1,inst-386-123,model,0,0,9.889,0,0,97.8648,0,1391681,yes,../wrapper.py 386 386 123 random -n_templates_middle 44 -n_templates_delta 2 -n_slots_middle 31 -n_slots_delta 6 -n_variations_middle 24 -n_variations_delta 7 -demand_range_middle 46 -demand_range_delta 10,4ca97297c8bc0ee37148451d7e151a26
1,inst-387-123,model,0,0,8.831,0,0,30.2452,0,622125,yes,../wrapper.py 387 387 123 random -n_templates_middle 29 -n_templates_delta 2 -n_slots_middle 48 -n_slots_delta 18 -n_variations_middle 24 -n_variations_delta 4 -demand_range_middle 37 -demand_range_delta 15,f1abea662b05e1cf801056127edd86a3
1,inst-39-123,model,0,0,7.373,0,0,23.7355,0,474454,yes,../wrapper.py 39 39 123 random -n_templates_middle 32 -n_templates_delta 12 -n_slots_middle 8 -n_slots_delta 0 -n_variations_middle 23 -n_variations_delta 12 -demand_range_middle 19 -demand_range_delta 12,fbab3cea9c524957823cebdc5e569691
1,inst-390-123,model,0,0,7.105,0,0,22.3674,0,537841,yes,../wrapper.py 390 390 123 random -n_templates_middle 34 -n_templates_delta 16 -n_slots_middle 7 -n_slots_delta 24 -n_variations_middle 8 -n_variations_delta 23 -demand_range_middle 35 -demand_range_delta 14,d8a92d277c0d2e1ac6846b28a403f36f
1,inst-393-123,model,0,0,8.786,0,0,11.0524,0,199813,yes,../wrapper.py 393 393 123 random -n_templates_middle 21 -n_templates_delta 5 -n_slots_middle 27 -n_slots_delta 16 -n_variations_middle 46 -n_variations_delta 8 -demand_range_middle 12 -demand_range_delta 8,e186af946b2a512bfd9c4b8d60c22145
1,inst-395-123,model,0,0,6.097,0,0,20.8808,0,423662,yes,../wrapper.py 395 395 123 random -n_templates_middle 29 -n_templates_delta 6 -n_slots_middle 30 -n_slots_delta 3 -n_variations_middle 25 -n_variations_delta 2 -demand_range_middle 15 -demand_range_delta 17,614b3c266d1a4085dd700e6705786b13
1,inst-398-123,model,0,0,7.461,0,0,36.9739,0,736665,yes,../wrapper.py 398 398 123 random -n_templates_middle 49 -n_templates_delta 2 -n_slots_middle 38 -n_slots_delta 20 -n_variations_middle 1 -n_variations_delta 21 -demand_range_middle 28 -demand_range_delta 8,06acaf9fef47ce980dd999af7a30a417
1,inst-399-123,model,0,0,7.404,0,0,23.3485,0,411941,yes,../wrapper.py 399 399 123 random -n_templates_middle 17 -n_templates_delta 15 -n_slots_middle 7 -n_slots_delta 7 -n_variations_middle 30 -n_variations_delta 18 -demand_range_middle 28 -demand_range_delta 17,6dc7b2fe584cad0c1efbddba28382595
1,inst-4-123,model,0,0,5.907,0,0,11.1079,0,384565,yes,../wrapper.py 4 4 123 random -n_templates_middle 33 -n_templates_delta 17 -n_slots_middle 28 -n_slots_delta 14 -n_variations_middle 15 -n_variations_delta 3 -demand_range_middle 49 -demand_range_delta 23,906363b71bd4aa1d47780212207cec17
1,inst-40-123,model,0,0,12.4,0,0,103.143,0,1161331,yes,../wrapper.py 40 40 123 random -n_templates_middle 36 -n_templates_delta 1 -n_slots_middle 18 -n_slots_delta 20 -n_variations_middle 42 -n_variations_delta 5 -demand_range_middle 18 -demand_range_delta 22,d90511f6b3b3f7ad7bd19707e9a5d8fb
1,inst-403-123,model,0,0,16.792,0,0,264.233,0,2303681,yes,../wrapper.py 403 403 123 random -n_templates_middle 48 -n_templates_delta 9 -n_slots_middle 41 -n_slots_delta 0 -n_variations_middle 44 -n_variations_delta 1 -demand_range_middle 41 -demand_range_delta 15,02c21d2eda88812e9674adb822847195
1,inst-405-123,model,0,0,10.921,0,0,31.6504,0,518414,yes,../wrapper.py 405 405 123 random -n_templates_middle 25 -n_templates_delta 13 -n_slots_middle 41 -n_slots_delta 12 -n_variations_middle 43 -n_variations_delta 14 -demand_range_middle 27 -demand_range_delta 16,8978ae91d6747469d1b0732961218ccc
1,inst-407-123,model,0,0,11.061,0,0,29.4844,0,552351,yes,../wrapper.py 407 407 123 random -n_templates_middle 19 -n_templates_delta 18 -n_slots_middle 25 -n_slots_delta 0 -n_variations_middle 34 -n_variations_delta 10 -demand_range_middle 48 -demand_range_delta 3,7b718acffd4cd021bc4f4ad295ea852c
1,inst-410-123,model,0,0,7.458,0,0,24.1488,0,648682,yes,../wrapper.py 410 410 123 random -n_templates_middle 46 -n_templates_delta 7 -n_slots_middle 44 -n_slots_delta 20 -n_variations_middle 10 -n_variations_delta 5 -demand_range_middle 33 -demand_range_delta 12,494375afd07890c010798b8c5ddd53d7
1,inst-414-123,model,0,0,7.775,0,0,23.2959,0,483332,yes,../wrapper.py 414 414 123 random -n_templates_middle 47 -n_templates_delta 12 -n_slots_middle 38 -n_slots_delta 15 -n_variations_middle 11 -n_variations_delta 12 -demand_range_middle 3 -demand_range_delta 20,4a90d757c4474fac41104a50e25c3ff9
1,inst-416-123,model,0,0,12.494,0,0,67.0125,0,722505,yes,../wrapper.py 416 416 123 random -n_templates_middle 43 -n_templates_delta 11 -n_slots_middle 26 -n_slots_delta 5 -n_variations_middle 36 -n_variations_delta 13 -demand_range_middle 2 -demand_range_delta 21,8100e467ac0cc30da290e580754ad930
1,inst-418-123,model,0,0,10.69,0,0,45.8228,0,783788,yes,../wrapper.py 418 418 123 random -n_templates_middle 34 -n_templates_delta 15 -n_slots_middle 48 -n_slots_delta 14 -n_variations_middle 16 -n_variations_delta 23 -demand_range_middle 43 -demand_range_delta 11,3c9978426ea3f89612785cf09fe64d9b
1,inst-419-123,model,0,0,9.687,0,0,33.6727,0,565658,yes,../wrapper.py 419 419 123 random -n_templates_middle 25 -n_templates_delta 19 -n_slots_middle 13 -n_slots_delta 20 -n_variations_middle 42 -n_variations_delta 10 -demand_range_middle 46 -demand_range_delta 1,817a8a6839d969f3da6c8024763d33d3
1,inst-420-123,model,0,0,9.215,0,0,114.462,0,1346052,yes,../wrapper.py 420 420 123 random -n_templates_middle 41 -n_templates_delta 12 -n_slots_middle 16 -n_slots_delta 15 -n_variations_middle 16 -n_variations_delta 16 -demand_range_middle 46 -demand_range_delta 14,1fe9e2ed20d5463d2479bf3100f772a8
1,inst-421-123,model,0,0,9.634,0,0,44.7107,0,794580,yes,../wrapper.py 421 421 123 random -n_templates_middle 32 -n_templates_delta 10 -n_slots_middle 40 -n_slots_delta 21 -n_variations_middle 19 -n_variations_delta 12 -demand_range_middle 45 -demand_range_delta 12,108a25670d09ec55148dc5d58cd5e303
1,inst-427-123,model,0,0,11.416,0,0,124.016,0,1538981,yes,../wrapper.py 427 427 123 random -n_templates_middle 49 -n_templates_delta 6 -n_slots_middle 7 -n_slots_delta 14 -n_variations_middle 22 -n_variations_delta 21 -demand_range_middle 46 -demand_range_delta 16,b022e627bb1fa99d7ea8a0eab620db92
1,inst-428-123,model,0,0,7.793,0,0,34.2044,0,739928,yes,../wrapper.py 428 428 123 random -n_templates_middle 43 -n_templates_delta 7 -n_slots_middle 45 -n_slots_delta 3 -n_variations_middle 8 -n_variations_delta 14 -demand_range_middle 50 -demand_range_delta 13,57040415746d791f52f8b037ac320afb
1,inst-43-123,model,0,0,8.06,0,0,15.4557,0,368781,yes,../wrapper.py 43 43 123 random -n_templates_middle 35 -n_templates_delta 16 -n_slots_middle 33 -n_slots_delta 24 -n_variations_middle 21 -n_variations_delta 2 -demand_range_middle 26 -demand_range_delta 5,9077f59f4724faf3cb071f69b82fe475
1,inst-431-123,model,0,0,7.008,0,0,18.2247,0,314602,yes,../wrapper.py 431 431 123 random -n_templates_middle 31 -n_templates_delta 18 -n_slots_middle 30 -n_slots_delta 13 -n_variations_middle 18 -n_variations_delta 2 -demand_range_middle 6 -demand_range_delta 9,39b8ac493043c48128de31f0bb748159
1,inst-434-123,model,0,0,6.539,0,0,10.2111,0,311045,yes,../wrapper.py 434 434 123 random -n_templates_middle 34 -n_templates_delta 22 -n_slots_middle 41 -n_slots_delta 11 -n_variations_middle 9 -n_variations_delta 4 -demand_range_middle 24 -demand_range_delta 10,5a10d85bde46b3029674b0b86dcbcd30
1,inst-435-123,model,0,0,8.676,0,0,96.6901,0,1206334,yes,../wrapper.py 435 435 123 random -n_templates_middle 40 -n_templates_delta 19 -n_slots_middle 20 -n_slots_delta 15 -n_variations_middle 21 -n_variations_delta 9 -demand_range_middle 31 -demand_range_delta 24,a6a1e9c98c54b48015fc8b7d8ed639f4
1,inst-436-123,model,0,0,7.637,0,0,34.3912,0,655653,yes,../wrapper.py 436 436 123 random -n_templates_middle 24 -n_templates_delta 15 -n_slots_middle 15 -n_slots_delta 10 -n_variations_middle 23 -n_variations_delta 7 -demand_range_middle 49 -demand_range_delta 22,2281dfd59494bbcc20dba590e68661ad
1,inst-437-123,model,0,0,6.679,0,0,45.6357,0,787983,yes,../wrapper.py 437 437 123 random -n_templates_middle 41 -n_templates_delta 17 -n_slots_middle 10 -n_slots_delta 1 -n_variations_middle 6 -n_variations_delta 21 -demand_range_middle 18 -demand_range_delta 20,3fa515abbbadc0c156809aadce4891f2
1,inst-438-123,model,0,0,8.455,0,0,49.08,0,971279,yes,../wrapper.py 438 438 123 random -n_templates_middle 46 -n_templates_delta 15 -n_slots_middle 31 -n_slots_delta 1 -n_variations_middle 13 -n_variations_delta 10 -demand_range_middle 41 -demand_range_delta 9,b7d1985818b818db313f3c2fab0da78d
1,inst-44-123,model,0,0,6.29,0,0,11.8496,0,276267,yes,../wrapper.py 44 44 123 random -n_templates_middle 25 -n_templates_delta 9 -n_slots_middle 50 -n_slots_delta 9 -n_variations_middle 12 -n_variations_delta 15 -demand_range_middle 6 -demand_range_delta 25,5ebef355a30c9b51d19c8892d34966ab
1,inst-440-123,model,0,0,5.901,0,0,13.5095,0,356573,yes,../wrapper.py 440 440 123 random -n_templates_middle 34 -n_templates_delta 9 -n_slots_middle 29 -n_slots_delta 3 -n_variations_middle 13 -n_variations_delta 7 -demand_range_middle 36 -demand_range_delta 4,6bbe0881cda640facba57eedb49f6dc6
1,inst-443-123,model,0,0,8.497,0,0,63.9031,0,979748,yes,../wrapper.py 443 443 123 random -n_templates_middle 43 -n_templates_delta 4 -n_slots_middle 25 -n_slots_delta 3 -n_variations_middle 12 -n_variations_delta 22 -demand_range_middle 24 -demand_range_delta 14,55d3b3a840fc46415c5205f1589f0025
1,inst-444-123,model,0,0,7.748,0,0,28.8857,0,682557,yes,../wrapper.py 444 444 123 random -n_templates_middle 49 -n_templates_delta 24 -n_slots_middle 35 -n_slots_delta 19 -n_variations_middle 2 -n_variations_delta 18 -demand_range_middle 47 -demand_range_delta 11,c5f0e74fe711ca78a7d2557e37229031
1,inst-445-123,model,0,0,6.834,0,0,18.3592,0,404881,yes,../wrapper.py 445 445 123 random -n_templates_middle 36 -n_templates_delta 20 -n_slots_middle 25 -n_slots_delta 21 -n_variations_middle 25 -n_variations_delta 0 -demand_range_middle 22 -demand_range_delta 12,33d5559afd2b802260a2f2637cfd6acf
1,inst-446-123,model,0,0,9.043,0,0,52.5437,0,734911,yes,../wrapper.py 446 446 123 random -n_templates_middle 31 -n_templates_delta 11 -n_slots_middle 16 -n_slots_delta 16 -n_variations_middle 31 -n_variations_delta 24 -demand_range_middle 8 -demand_range_delta 25,f5d6296f92d160c62f776724a94d3526
1,inst-447-123,model,0,0,12.772,0,0,89.4278,0,1126204,yes,../wrapper.py 447 447 123 random -n_templates_middle 29 -n_templates_delta 18 -n_slots_middle 44 -n_slots_delta 16 -n_variations_middle 35 -n_variations_delta 24 -demand_range_middle 43 -demand_range_delta 19,c828c422bec2722f69e098907442f566
1,inst-449-123,model,0,0,9.636,0,0,95.8053,0,1268826,yes,../wrapper.py 449 449 123 random -n_templates_middle 48 -n_templates_delta 6 -n_slots_middle 8 -n_slots_delta 17 -n_variations_middle 29 -n_variations_delta 2 -demand_range_middle 28 -demand_range_delta 15,cbe5d013a16ea0302a69f15224940dcb
1,inst-45-123,model,0,0,10.232,0,0,31.4784,0,528629,yes,../wrapper.py 45 45 123 random -n_templates_middle 26 -n_templates_delta 4 -n_slots_middle 32 -n_slots_delta 24 -n_variations_middle 34 -n_variations_delta 10 -demand_range_middle 16 -demand_range_delta 21,c3fd0ccae50f74c86a725c4a4815e3f7
1,inst-450-123,model,0,0,9.832,0,0,26.4606,0,390727,yes,../wrapper.py 450 450 123 random -n_templates_middle 28 -n_templates_delta 9 -n_slots_middle 21 -n_slots_delta 22 -n_variations_middle 34 -n_variations_delta 23 -demand_range_middle 7 -demand_range_delta 14,6e35a2201ba2a6dae9c9468b02ae7b19
1,inst-452-123,model,0,0,10.917,0,0,77.4173,0,876159,yes,../wrapper.py 452 452 123 random -n_templates_middle 48 -n_templates_delta 7 -n_slots_middle 32 -n_slots_delta 15 -n_variations_middle 33 -n_variations_delta 5 -demand_range_middle 20 -demand_range_delta 4,e3df63da8779b45810c516ce59528adf
1,inst-453-123,model,0,0,8.763,0,0,27.1986,0,437220,yes,../wrapper.py 453 453 123 random -n_templates_middle 26 -n_templates_delta 14 -n_slots_middle 5 -n_slots_delta 18 -n_variations_middle 31 -n_variations_delta 16 -demand_range_middle 15 -demand_range_delta 9,d31a851d1c2bf5fb82a75db6ea9c1a85
1,inst-454-123,model,0,0,6.847,0,0,20.4731,0,469493,yes,../wrapper.py 454 454 123 random -n_templates_middle 32 -n_templates_delta 24 -n_slots_middle 19 -n_slots_delta 4 -n_variations_middle 13 -n_variations_delta 12 -demand_range_middle 21 -demand_range_delta 8,7e3533a947c830a6dcd559b49f246f90
1,inst-457-123,model,0,0,7.445,0,0,37.3517,0,777415,yes,../wrapper.py 457 457 123 random -n_templates_middle 32 -n_templates_delta 20 -n_slots_middle 41 -n_slots_delta 3 -n_variations_middle 5 -n_variations_delta 19 -demand_range_middle 48 -demand_range_delta 16,6e724ee674c3def60db0df20f08fc3b7
1,inst-461-123,model,0,0,8.311,0,0,50.723,0,892560,yes,../wrapper.py 461 461 123 random -n_templates_middle 35 -n_templates_delta 23 -n_slots_middle 8 -n_slots_delta 22 -n_variations_middle 23 -n_variations_delta 1 -demand_range_middle 41 -demand_range_delta 25,baf67f5cc2309a01a814c778fd8c4597
1,inst-462-123,model,0,0,6.825,0,0,13.6723,0,234942,yes,../wrapper.py 462 462 123 random -n_templates_middle 41 -n_templates_delta 7 -n_slots_middle 10 -n_slots_delta 5 -n_variations_middle 18 -n_variations_delta 5 -demand_range_middle 8 -demand_range_delta 2,fb485dbac108c38e0a1ed3eed3b713d8
1,inst-464-123,model,0,0,11.733,0,0,92.3241,0,994013,yes,../wrapper.py 464 464 123 random -n_templates_middle 50 -n_templates_delta 17 -n_slots_middle 17 -n_slots_delta 8 -n_variations_middle 39 -n_variations_delta 12 -demand_range_middle 25 -demand_range_delta 6,104edc6d29f0782db57a76aded715bd9
1,inst-465-123,model,0,0,12.254,0,0,49.4244,0,524265,yes,../wrapper.py 465 465 123 random -n_templates_middle 47 -n_templates_delta 16 -n_slots_middle 36 -n_slots_delta 7 -n_variations_middle 30 -n_variations_delta 23 -demand_range_middle 1 -demand_range_delta 13,27c93612bce0ffeb9974f8227c4678ae
1,inst-466-123,model,0,0,5.74,0,0,12.7626,0,367130,yes,../wrapper.py 466 466 123 random -n_templates_middle 44 -n_templates_delta 6 -n_slots_middle 19 -n_slots_delta 22 -n_variations_middle 5 -n_variations_delta 12 -demand_range_middle 21 -demand_range_delta 4,b3b6c1478b0e06c602026dba2975d868
1,inst-469-123,model,0,0,12.445,0,0,124.326,0,1447576,yes,../wrapper.py 469 469 123 random -n_templates_middle 30 -n_templates_delta 17 -n_slots_middle 15 -n_slots_delta 0 -n_variations_middle 36 -n_variations_delta 7 -demand_range_middle 43 -demand_range_delta 12,1255188a4f3cccd36471e2750697109c
1,inst-47-123,model,0,0,7.132,0,0,19.4615,0,400610,yes,../wrapper.py 47 47 123 random -n_templates_middle 21 -n_templates_delta 12 -n_slots_middle 22 -n_slots_delta 8 -n_variations_middle 44 -n_variations_delta 11 -demand_range_middle 27 -demand_range_delta 25,e4c199adae4928189fe2a72a9090b8ef
1,inst-470-123,model,0,0,10.557,0,0,139.194,0,1562370,yes,../wrapper.py 470 470 123 random -n_templates_middle 50 -n_templates_delta 1 -n_slots_middle 2 -n_slots_delta 14 -n_variations_middle 31 -n_variations_delta 0 -demand_range_middle 37 -demand_range_delta 1,90eabbfe2e55bd3e72a45d57216777dc
1,inst-472-123,model,0,0,11.715,0,0,63.0628,0,670626,yes,../wrapper.py 472 472 123 random -n_templates_middle 35 -n_templates_delta 7 -n_slots_middle 41 -n_slots_delta 23 -n_variations_middle 46 -n_variations_delta 3 -demand_range_middle 3 -demand_range_delta 21,a51a250e7b18539a0db85c50c501b7d5
1,inst-474-123,model,0,0,13.875,0,0,89.154,0,860931,yes,../wrapper.py 474 474 123 random -n_templates_middle 44 -n_templates_delta 3 -n_slots_middle 21 -n_slots_delta 5 -n_variations_middle 39 -n_variations_delta 14 -demand_range_middle 9 -demand_range_delta 11,fe3499ff6f823ad907245a324f1b2136
1,inst-475-123,model,0,0,8.129,0,0,14.1393,0,327828,yes,../wrapper.py 475 475 123 random -n_templates_middle 22 -n_templates_delta 22 -n_slots_middle 24 -n_slots_delta 23 -n_variations_middle 20 -n_variations_delta 20 -demand_range_middle 39 -demand_range_delta 8,0f93e76619ad98cd99db8a4f9649fc25
1,inst-476-123,model,0,0,10.258,0,0,153.123,0,1549365,yes,../wrapper.py 476 476 123 random -n_templates_middle 47 -n_templates_delta 12 -n_slots_middle 17 -n_slots_delta 11 -n_variations_middle 25 -n_variations_delta 21 -demand_range_middle 48 -demand_range_delta 12,2afe9c5f4e7b44940826a5c0568e1626
1,inst-479-123,model,0,0,7.598,0,0,31.7166,0,600695,yes,../wrapper.py 479 479 123 random -n_templates_middle 43 -n_templates_delta 18 -n_slots_middle 24 -n_slots_delta 12 -n_variations_middle 28 -n_variations_delta 5 -demand_range_middle 45 -demand_range_delta 4,f61e4620d4f433e80b2779b1b54ae855
1,inst-48-123,model,0,0,11.286,0,0,103.793,0,1190630,yes,../wrapper.py 48 48 123 random -n_templates_middle 39 -n_templates_delta 5 -n_slots_middle 16 -n_slots_delta 24 -n_variations_middle 30 -n_variations_delta 19 -demand_range_middle 19 -demand_range_delta 19,d6f4b3c958c74bec1d12868b8337e7c4
1,inst-480-123,model,0,0,7.878,0,0,33.4943,0,719528,yes,../wrapper.py 480 480 123 random -n_templates_middle 30 -n_templates_delta 12 -n_slots_middle 10 -n_slots_delta 24 -n_variations_middle 16 -n_variations_delta 1 -demand_range_middle 38 -demand_range_delta 14,b822daa4f5e57e9955de3fa03cf7c848
1,inst-484-123,model,0,0,9.549,0,0,40.289,0,549379,yes,../wrapper.py 484 484 123 random -n_templates_middle 38 -n_templates_delta 15 -n_slots_middle 6 -n_slots_delta 20 -n_variations_middle 37 -n_variations_delta 22 -demand_range_middle 4 -demand_range_delta 21,850503fa7c3c75e2e031d29ecabb5891
1,inst-486-123,model,0,0,13.711,0,0,195.34,0,1650479,yes,../wrapper.py 486 486 123 random -n_templates_middle 46 -n_templates_delta 4 -n_slots_middle 11 -n_slots_delta 19 -n_variations_middle 45 -n_variations_delta 6 -demand_range_middle 22 -demand_range_delta 10,6a7adbc292ffcc936a2824edcb220963
1,inst-490-123,model,0,0,6.108,0,0,10.4562,0,301395,yes,../wrapper.py 490 490 123 random -n_templates_middle 26 -n_templates_delta 0 -n_slots_middle 33 -n_slots_delta 15 -n_variations_middle 17 -n_variations_delta 0 -demand_range_middle 49 -demand_range_delta 25,3c75e36cacfab8566d518463d83a1cef
1,inst-495-123,model,0,0,5.003,0,0,63.2871,0,845167,yes,../wrapper.py 495 495 123 random -n_templates_middle 34 -n_templates_delta 1 -n_slots_middle 7 -n_slots_delta 8 -n_variations_middle 13 -n_variations_delta 6 -demand_range_middle 39 -demand_range_delta 4,fd81668d30484980fe7277df2905d4ab
1,inst-5-123,model,0,0,7.628,0,0,19.661,0,344253,yes,../wrapper.py 5 5 123 random -n_templates_middle 35 -n_templates_delta 19 -n_slots_middle 2 -n_slots_delta 11 -n_variations_middle 38 -n_variations_delta 5 -demand_range_middle 16 -demand_range_delta 6,ec180d669f795b986c2f8047bf39891e
1,inst-50-123,model,0,0,4.214,0,0,14.155,0,331528,yes,../wrapper.py 50 50 123 random -n_templates_middle 37 -n_templates_delta 19 -n_slots_middle 6 -n_slots_delta 5 -n_variations_middle 14 -n_variations_delta 2 -demand_range_middle 6 -demand_range_delta 25,3f7cc050853de21f5c013d5b9854b16d
1,inst-500-123,model,0,0,9.161,0,0,14.9156,0,259034,yes,../wrapper.py 500 500 123 random -n_templates_middle 31 -n_templates_delta 24 -n_slots_middle 31 -n_slots_delta 3 -n_variations_middle 36 -n_variations_delta 16 -demand_range_middle 16 -demand_range_delta 11,a424d315922e4324cc5446fbe9b871ca
1,inst-503-123,model,0,0,7.381,0,0,41.9773,0,806612,yes,../wrapper.py 503 503 123 random -n_templates_middle 49 -n_templates_delta 18 -n_slots_middle 15 -n_slots_delta 10 -n_variations_middle 11 -n_variations_delta 19 -demand_range_middle 37 -demand_range_delta 12,dee38b106484e73ea7862280c0b93859
1,inst-504-123,model,0,0,8.918,0,0,64.0521,0,1015488,yes,../wrapper.py 504 504 123 random -n_templates_middle 34 -n_templates_delta 18 -n_slots_middle 39 -n_slots_delta 15 -n_variations_middle 20 -n_variations_delta 16 -demand_range_middle 44 -demand_range_delta 11,8d79c4e259cc44e81016f402080e665d
1,inst-507-123,model,0,0,6.376,0,0,15.2807,0,339166,yes,../wrapper.py 507 507 123 random -n_templates_middle 15 -n_templates_delta 21 -n_slots_middle 11 -n_slots_delta 14 -n_variations_middle 20 -n_variations_delta 7 -demand_range_middle 24 -demand_range_delta 19,9457dc729499caf4959426f43517523f
1,inst-509-123,model,0,0,6.75,0,0,15.7151,0,417280,yes,../wrapper.py 509 509 123 random -n_templates_middle 37 -n_templates_delta 17 -n_slots_middle 40 -n_slots_delta 6 -n_variations_middle 10 -n_variations_delta 11 -demand_range_middle 28 -demand_range_delta 16,eedb9af39f3eee9ba34405695f055ea6
1,inst-51-123,model,0,0,10.857,0,0,91.6939,0,1274169,yes,../wrapper.py 51 51 123 random -n_templates_middle 50 -n_templates_delta 3 -n_slots_middle 46 -n_slots_delta 14 -n_variations_middle 20 -n_variations_delta 11 -demand_range_middle 36 -demand_range_delta 2,f1e52a80b140be69c677633128be3a79
1,inst-510-123,model,0,0,9.349,0,0,27.4532,0,448666,yes,../wrapper.py 510 510 123 random -n_templates_middle 25 -n_templates_delta 3 -n_slots_middle 45 -n_slots_delta 24 -n_variations_middle 44 -n_variations_delta 21 -demand_range_middle 19 -demand_range_delta 16,6e3fa348dced8280b6089cf2c336b0f5
1,inst-512-123,model,0,0,7.023,0,0,55.4116,0,777823,yes,../wrapper.py 512 512 123 random -n_templates_middle 36 -n_templates_delta 17 -n_slots_middle 16 -n_slots_delta 7 -n_variations_middle 24 -n_variations_delta 1 -demand_range_middle 25 -demand_range_delta 15,cc5fdd4046a4e959c37bae859726c15f
1,inst-513-123,model,0,0,6.124,0,0,22.2576,0,419322,yes,../wrapper.py 513 513 123 random -n_templates_middle 12 -n_templates_delta 24 -n_slots_middle 8 -n_slots_delta 14 -n_variations_middle 22 -n_variations_delta 3 -demand_range_middle 18 -demand_range_delta 25,ce54cd0efff01fa622d234d0e073f513
1,inst-514-123,model,0,0,11.282,0,0,77.1257,0,1026531,yes,../wrapper.py 514 514 123 random -n_templates_middle 40 -n_templates_delta 8 -n_slots_middle 47 -n_slots_delta 17 -n_variations_middle 25 -n_variations_delta 20 -demand_range_middle 33 -demand_range_delta 9,d32f13810dfbb22a37dee6fa40e00575
1,inst-515-123,model,0,0,6.554,0,0,13.5842,0,311742,yes,../wrapper.py 515 515 123 random -n_templates_middle 24 -n_templates_delta 14 -n_slots_middle 37 -n_slots_delta 8 -n_variations_middle 30 -n_variations_delta 12 -demand_range_middle 30 -demand_range_delta 23,c8f15eb2cfbdf51f9e19ae4ec61ae896
1,inst-517-123,model,0,0,8.753,0,0,24.4083,0,450422,yes,../wrapper.py 517 517 123 random -n_templates_middle 29 -n_templates_delta 0 -n_slots_middle 15 -n_slots_delta 12 -n_variations_middle 22 -n_variations_delta 23 -demand_range_middle 32 -demand_range_delta 0,8b0ea4b5f9730cbf72455799a2d4fc41
1,inst-520-123,model,0,0,6.674,0,0,18.9417,0,427021,yes,../wrapper.py 520 520 123 random -n_templates_middle 41 -n_templates_delta 20 -n_slots_middle 1 -n_slots_delta 14 -n_variations_middle 16 -n_variations_delta 15 -demand_range_middle 10 -demand_range_delta 24,0954f488b4dc4dc7456dee886f919fd4
1,inst-526-123,model,0,0,7.34,0,0,22.4118,0,407481,yes,../wrapper.py 526 526 123 random -n_templates_middle 22 -n_templates_delta 1 -n_slots_middle 33 -n_slots_delta 12 -n_variations_middle 40 -n_variations_delta 13 -demand_range_middle 22 -demand_range_delta 21,6fe002bf63306a5c82257a38b128eecc
1,inst-527-123,model,0,0,7.396,0,0,40.4595,0,604387,yes,../wrapper.py 527 527 123 random -n_templates_middle 34 -n_templates_delta 1 -n_slots_middle 7 -n_slots_delta 20 -n_variations_middle 21 -n_variations_delta 12 -demand_range_middle 17 -demand_range_delta 16,53599d112fe9d3886a8e4baf04728b31
1,inst-528-123,model,0,0,7.917,0,0,11.1172,0,226668,yes,../wrapper.py 528 528 123 random -n_templates_middle 29 -n_templates_delta 5 -n_slots_middle 32 -n_slots_delta 8 -n_variations_middle 23 -n_variations_delta 10 -demand_range_middle 11 -demand_range_delta 6,d0976eaac917439530f5f12edfa244de
1,inst-53-123,model,0,0,11.579,0,0,115.414,0,1342678,yes,../wrapper.py 53 53 123 random -n_templates_middle 48 -n_templates_delta 8 -n_slots_middle 24 -n_slots_delta 0 -n_variations_middle 28 -n_variations_delta 16 -demand_range_middle 30 -demand_range_delta 8,4f919ad4e89b245a9adea2cd3b6a02bb
1,inst-531-123,model,0,0,11.694,0,0,86.4895,0,996315,yes,../wrapper.py 531 531 123 random -n_templates_middle 25 -n_templates_delta 20 -n_slots_middle 11 -n_slots_delta 2 -n_variations_middle 40 -n_variations_delta 4 -demand_range_middle 40 -demand_range_delta 0,215d415b177fa0a086245fd750e611fd
1,inst-532-123,model,0,0,9.193,0,0,54.4844,0,838128,yes,../wrapper.py 532 532 123 random -n_templates_middle 43 -n_templates_delta 20 -n_slots_middle 45 -n_slots_delta 9 -n_variations_middle 16 -n_variations_delta 22 -demand_range_middle 16 -demand_range_delta 24,654050d2ec1fec55f44f06eb9bf21f52
1,inst-533-123,model,0,0,7.845,0,0,27.7013,0,536524,yes,../wrapper.py 533 533 123 random -n_templates_middle 31 -n_templates_delta 14 -n_slots_middle 37 -n_slots_delta 9 -n_variations_middle 19 -n_variations_delta 10 -demand_range_middle 17 -demand_range_delta 18,33991e26a8c0d1b9fbb44b8c62d4c777
1,inst-534-123,model,0,0,5.844,0,0,10.3423,0,295274,yes,../wrapper.py 534 534 123 random -n_templates_middle 14 -n_templates_delta 21 -n_slots_middle 47 -n_slots_delta 11 -n_variations_middle 1 -n_variations_delta 23 -demand_range_middle 22 -demand_range_delta 21,14a57d8eca2673696df6a92c97053681
