"feasible","instance","model","seed","SRTimeOut","SRTime","solverMemOut","solverTimeOut","solverTime","solverNodeOut","nNodes","sat","cmd","md5checksum","type","configurationId","configurationSeed","runId"
1,"inst-13-123","model",3,0,10.987,0,0,68.9589,0,917536,"yes","../wrapper.py 13 13 123 random -n_templates_middle 40 -n_templates_delta 2 -n_slots_middle 24 -n_slots_delta 12 -n_variations_middle 30 -n_variations_delta 8 -demand_range_middle 24 -demand_range_delta 24","1ea069d22990a2e3eed0610046a318ac","sat + graded",13,123,13
1,"inst-13-123","model",4,0,12.117,0,0,93.6219,0,1194791,"yes","../wrapper.py 13 13 123 random -n_templates_middle 40 -n_templates_delta 2 -n_slots_middle 24 -n_slots_delta 12 -n_variations_middle 30 -n_variations_delta 8 -demand_range_middle 24 -demand_range_delta 24","1ea069d22990a2e3eed0610046a318ac","sat + graded",13,123,13
1,"inst-14-123","model",0,0,8.813,0,0,7.72347,0,245263,"yes","../wrapper.py 14 14 123 random -n_templates_middle 25 -n_templates_delta 22 -n_slots_middle 46 -n_slots_delta 15 -n_variations_middle 21 -n_variations_delta 3 -demand_range_middle 47 -demand_range_delta 7","e82d082684a11ff30945854f132f9413","sat + too easy",14,123,14
1,"inst-15-123","model",0,0,7.378,0,0,8.01695,0,213481,"yes","../wrapper.py 15 15 123 random -n_templates_middle 4 -n_templates_delta 23 -n_slots_middle 37 -n_slots_delta 3 -n_variations_middle 28 -n_variations_delta 23 -demand_range_middle 29 -demand_range_delta 10","b58c729e1e2594ba41d976fb0986f653","sat + too easy",15,123,15
1,"inst-16-123","model",0,0,5.73,0,0,5.45305,0,120471,"yes","../wrapper.py 16 16 123 random -n_templates_middle 33 -n_templates_delta 7 -n_slots_middle 16 -n_slots_delta 5 -n_variations_middle 19 -n_variations_delta 24 -demand_range_middle 7 -demand_range_delta 2","ffb5431d4505ced128bdc96f85af306f","sat + too easy",16,123,16
1,"inst-17-123","model",0,0,5.663,0,0,1.65653,0,63441,"yes","../wrapper.py 17 17 123 random -n_templates_middle 8 -n_templates_delta 17 -n_slots_middle 31 -n_slots_delta 22 -n_variations_middle 34 -n_variations_delta 18 -demand_range_middle 26 -demand_range_delta 17","c694d4e32cfeb032ad2db0c9788b8577","sat + too easy",17,123,17
1,"inst-18-123","model",0,0,6.149,0,0,5.11983,0,90221,"yes","../wrapper.py 18 18 123 random -n_templates_middle 42 -n_templates_delta 19 -n_slots_middle 49 -n_slots_delta 10 -n_variations_middle 16 -n_variations_delta 10 -demand_range_middle 0 -demand_range_delta 4","22c81aeaa4bfbfe87b138188c5bb153a","sat + too easy",18,123,18
1,"inst-19-123","model",0,0,7.857,0,0,56.9842,0,1015703,"yes","../wrapper.py 19 19 123 random -n_templates_middle 43 -n_templates_delta 5 -n_slots_middle 12 -n_slots_delta 1 -n_variations_middle 13 -n_variations_delta 18 -demand_range_middle 43 -demand_range_delta 12","390724833c66098a0bd1ffeb0d7aa8ca","sat + graded",19,123,19
1,"inst-19-123","model",1,0,8.7,0,0,52.1474,0,887825,"yes","../wrapper.py 19 19 123 random -n_templates_middle 43 -n_templates_delta 5 -n_slots_middle 12 -n_slots_delta 1 -n_variations_middle 13 -n_variations_delta 18 -demand_range_middle 43 -demand_range_delta 12","390724833c66098a0bd1ffeb0d7aa8ca","sat + graded",19,123,19
1,"inst-19-123","model",2,0,7.738,0,0,47.4175,0,873040,"yes","../wrapper.py 19 19 123 random -n_templates_middle 43 -n_templates_delta 5 -n_slots_middle 12 -n_slots_delta 1 -n_variations_middle 13 -n_variations_delta 18 -demand_range_middle 43 -demand_range_delta 12","390724833c66098a0bd1ffeb0d7aa8ca","sat + graded",19,123,19
