"feasible","instance","model","seed","SRTimeOut","SRTime","solverMemOut","solverTimeOut","solverTime","solverNodeOut","nNodes","sat","cmd","md5checksum","type","configurationId","configurationSeed","runId"
1,"inst-28-123","model",0,0,5.677,0,0,0.003063,0,0,"no","../wrapper.py 28 28 123 random -n_pieces_middle 6 -n_pieces_delta 0 -n_players_middle 50 -n_players_delta 0 -duration_range_middle 17 -duration_range_delta 22 -plays_in_cardMiddle 31 -plays_in_cardDelta 1 -plays_in_relation1_middle 37 -plays_in_relation1_delta 20 -plays_in_relation2_middle 16 -plays_in_relation2_delta 12","e7a2bebccfe1ab48b784b9d2c77c8b4e","unsat + too easy",28,123,28
1,"inst-29-123","model",0,0,12.022,0,0,0.00891,0,0,"no","../wrapper.py 29 29 123 random -n_pieces_middle 35 -n_pieces_delta 16 -n_players_middle 33 -n_players_delta 24 -duration_range_middle 21 -duration_range_delta 2 -plays_in_cardMiddle 26 -plays_in_cardDelta 0 -plays_in_relation1_middle 25 -plays_in_relation1_delta 9 -plays_in_relation2_middle 50 -plays_in_relation2_delta 9","921a93cf2d6a7cdbe5ae25833916e9ed","unsat + too easy",29,123,29
1,"inst-30-123","model",0,0,7.126,0,0,0.00531,0,0,"no","../wrapper.py 30 30 123 random -n_pieces_middle 12 -n_pieces_delta 15 -n_players_middle 7 -n_players_delta 24 -duration_range_middle 26 -duration_range_delta 4 -plays_in_cardMiddle 31 -plays_in_cardDelta 3 -plays_in_relation1_middle 34 -plays_in_relation1_delta 10 -plays_in_relation2_middle 17 -plays_in_relation2_delta 20","bca53729a55d941be0c238c26c232cfd","unsat + too easy",30,123,30
0,"inst-31-123",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"../wrapper.py 31 31 123 random -n_pieces_middle 8 -n_pieces_delta 4 -n_players_middle 45 -n_players_delta 7 -duration_range_middle 19 -duration_range_delta 19 -plays_in_cardMiddle 9 -plays_in_cardDelta 0 -plays_in_relation1_middle 21 -plays_in_relation1_delta 12 -plays_in_relation2_middle 22 -plays_in_relation2_delta 8","inst-31-123","no instance",31,123,31
1,"inst-32-123","model",0,0,9.104,0,0,0.003678,0,0,"no","../wrapper.py 32 32 123 random -n_pieces_middle 44 -n_pieces_delta 11 -n_players_middle 27 -n_players_delta 24 -duration_range_middle 39 -duration_range_delta 5 -plays_in_cardMiddle 15 -plays_in_cardDelta 3 -plays_in_relation1_middle 30 -plays_in_relation1_delta 19 -plays_in_relation2_middle 19 -plays_in_relation2_delta 19","9152aa4febab834e4dcb1569ffc4411b","unsat + too easy",32,123,32
0,"inst-33-123",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"../wrapper.py 33 33 123 random -n_pieces_middle 27 -n_pieces_delta 22 -n_players_middle 10 -n_players_delta 7 -duration_range_middle 5 -duration_range_delta 5 -plays_in_cardMiddle 49 -plays_in_cardDelta 1 -plays_in_relation1_middle 37 -plays_in_relation1_delta 19 -plays_in_relation2_middle 6 -plays_in_relation2_delta 5","inst-33-123","no instance",33,123,33
0,"inst-34-123",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"../wrapper.py 34 34 123 random -n_pieces_middle 14 -n_pieces_delta 2 -n_players_middle 6 -n_players_delta 24 -duration_range_middle 50 -duration_range_delta 3 -plays_in_cardMiddle 46 -plays_in_cardDelta 2 -plays_in_relation1_middle 20 -plays_in_relation1_delta 11 -plays_in_relation2_middle 36 -plays_in_relation2_delta 2","inst-34-123","no instance",34,123,34
0,"inst-35-123",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"../wrapper.py 35 35 123 random -n_pieces_middle 17 -n_pieces_delta 17 -n_players_middle 16 -n_players_delta 20 -duration_range_middle 11 -duration_range_delta 12 -plays_in_cardMiddle 14 -plays_in_cardDelta 0 -plays_in_relation1_middle 48 -plays_in_relation1_delta 8 -plays_in_relation2_middle 24 -plays_in_relation2_delta 0","inst-35-123","no instance",35,123,35
1,"inst-36-123","model",0,0,10.377,0,0,0.012067,0,0,"no","../wrapper.py 36 36 123 random -n_pieces_middle 28 -n_pieces_delta 16 -n_players_middle 30 -n_players_delta 8 -duration_range_middle 45 -duration_range_delta 15 -plays_in_cardMiddle 15 -plays_in_cardDelta 1 -plays_in_relation1_middle 9 -plays_in_relation1_delta 21 -plays_in_relation2_middle 48 -plays_in_relation2_delta 14","ba5fa0eec7ec6c1fdc20356d5fc67884","unsat + too easy",36,123,36
1,"inst-37-123","model",0,0,4.081,0,0,0.003832,0,0,"no","../wrapper.py 37 37 123 random -n_pieces_middle 17 -n_pieces_delta 24 -n_players_middle 12 -n_players_delta 15 -duration_range_middle 6 -duration_range_delta 12 -plays_in_cardMiddle 5 -plays_in_cardDelta 0 -plays_in_relation1_middle 15 -plays_in_relation1_delta 14 -plays_in_relation2_middle 37 -plays_in_relation2_delta 4","0aa7704c29658ba2ddf6ebe3cc332d35","unsat + too easy",37,123,37
1,"inst-38-123","model",0,0,8.978,0,0,0.002807,0,0,"no","../wrapper.py 38 38 123 random -n_pieces_middle 44 -n_pieces_delta 17 -n_players_middle 39 -n_players_delta 3 -duration_range_middle 18 -duration_range_delta 16 -plays_in_cardMiddle 26 -plays_in_cardDelta 1 -plays_in_relation1_middle 13 -plays_in_relation1_delta 1 -plays_in_relation2_middle 12 -plays_in_relation2_delta 22","823a3cab39e4345c20d7da0a34377814","unsat + too easy",38,123,38
0,"inst-39-123",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"../wrapper.py 39 39 123 random -n_pieces_middle 41 -n_pieces_delta 18 -n_players_middle 8 -n_players_delta 3 -duration_range_middle 49 -duration_range_delta 10 -plays_in_cardMiddle 23 -plays_in_cardDelta 0 -plays_in_relation1_middle 30 -plays_in_relation1_delta 6 -plays_in_relation2_middle 12 -plays_in_relation2_delta 17","inst-39-123","no instance",39,123,39
0,"inst-40-123",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"../wrapper.py 40 40 123 random -n_pieces_middle 15 -n_pieces_delta 20 -n_players_middle 5 -n_players_delta 20 -duration_range_middle 22 -duration_range_delta 18 -plays_in_cardMiddle 33 -plays_in_cardDelta 1 -plays_in_relation1_middle 32 -plays_in_relation1_delta 0 -plays_in_relation2_middle 11 -plays_in_relation2_delta 17","inst-40-123","no instance",40,123,40
