"feasible","instance","model","seed","SRTimeOut","SRTime","solverMemOut","solverTimeOut","solverTime","solverNodeOut","nNodes","sat","cmd","md5checksum","type","configurationId","configurationSeed","runId"
1,"inst-36-123","model",0,0,5.579,0,0,0.011475,0,0,"no","../wrapper.py 36 36 123 random -numNodes_middle 38 -numNodes_delta 21 -numLeaves_middle 23 -numLeaves_delta 18 -numPeriods_middle 6 -numPeriods_delta 5 -maxStock_middle 48 -maxStock_delta 18 -holdingCost_range_middle 41 -holdingCost_range_delta 10 -procCost_range_middle 30 -procCost_range_delta 20 -demand_range_middle 45 -demand_range_delta 10 -children_range_cardMiddle 4 -children_range_cardDelta 2 -children_range_inner_middle 38 -children_range_inner_delta 2","7b669b76f414c448ef2b78a157e2e749","unsat + too easy",36,123,36
0,"inst-37-123",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"../wrapper.py 37 37 123 random -numNodes_middle 16 -numNodes_delta 15 -numLeaves_middle 38 -numLeaves_delta 22 -numPeriods_middle 24 -numPeriods_delta 14 -maxStock_middle 37 -maxStock_delta 21 -holdingCost_range_middle 46 -holdingCost_range_delta 1 -procCost_range_middle 25 -procCost_range_delta 9 -demand_range_middle 43 -demand_range_delta 20 -children_range_cardMiddle 5 -children_range_cardDelta 2 -children_range_inner_middle 12 -children_range_inner_delta 1","inst-37-123","no instance",37,123,37
0,"inst-38-123",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"../wrapper.py 38 38 123 random -numNodes_middle 47 -numNodes_delta 3 -numLeaves_middle 33 -numLeaves_delta 4 -numPeriods_middle 2 -numPeriods_delta 13 -maxStock_middle 5 -maxStock_delta 7 -holdingCost_range_middle 21 -holdingCost_range_delta 15 -procCost_range_middle 41 -procCost_range_delta 5 -demand_range_middle 23 -demand_range_delta 11 -children_range_cardMiddle 37 -children_range_cardDelta 2 -children_range_inner_middle 42 -children_range_inner_delta 22","inst-38-123","no instance",38,123,38
0,"inst-39-123",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"../wrapper.py 39 39 123 random -numNodes_middle 48 -numNodes_delta 13 -numLeaves_middle 27 -numLeaves_delta 4 -numPeriods_middle 24 -numPeriods_delta 6 -maxStock_middle 2 -maxStock_delta 15 -holdingCost_range_middle 27 -holdingCost_range_delta 3 -procCost_range_middle 14 -procCost_range_delta 15 -demand_range_middle 8 -demand_range_delta 2 -children_range_cardMiddle 21 -children_range_cardDelta 1 -children_range_inner_middle 43 -children_range_inner_delta 6","inst-39-123","no instance",39,123,39
1,"inst-40-123","model",0,0,4.803,0,0,0.012316,0,0,"no","../wrapper.py 40 40 123 random -numNodes_middle 2 -numNodes_delta 21 -numLeaves_middle 17 -numLeaves_delta 15 -numPeriods_middle 28 -numPeriods_delta 9 -maxStock_middle 10 -maxStock_delta 10 -holdingCost_range_middle 32 -holdingCost_range_delta 13 -procCost_range_middle 33 -procCost_range_delta 18 -demand_range_middle 24 -demand_range_delta 9 -children_range_cardMiddle 0 -children_range_cardDelta 0 -children_range_inner_middle 50 -children_range_inner_delta 2","ddd72363aac5f3d51f7fc47fdff4a043","unsat + too easy",40,123,40
0,"inst-41-123",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"../wrapper.py 41 41 123 random -numNodes_middle 21 -numNodes_delta 17 -numLeaves_middle 38 -numLeaves_delta 21 -numPeriods_middle 31 -numPeriods_delta 18 -maxStock_middle 43 -maxStock_delta 15 -holdingCost_range_middle 40 -holdingCost_range_delta 0 -procCost_range_middle 21 -procCost_range_delta 22 -demand_range_middle 33 -demand_range_delta 24 -children_range_cardMiddle 8 -children_range_cardDelta 1 -children_range_inner_middle 41 -children_range_inner_delta 24","inst-41-123","no instance",41,123,41
0,"inst-42-123",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"../wrapper.py 42 42 123 random -numNodes_middle 17 -numNodes_delta 0 -numLeaves_middle 50 -numLeaves_delta 3 -numPeriods_middle 3 -numPeriods_delta 14 -maxStock_middle 17 -maxStock_delta 13 -holdingCost_range_middle 40 -holdingCost_range_delta 1 -procCost_range_middle 35 -procCost_range_delta 24 -demand_range_middle 14 -demand_range_delta 6 -children_range_cardMiddle 8 -children_range_cardDelta 0 -children_range_inner_middle 28 -children_range_inner_delta 12","inst-42-123","no instance",42,123,42
0,"inst-43-123",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"../wrapper.py 43 43 123 random -numNodes_middle 25 -numNodes_delta 22 -numLeaves_middle 2 -numLeaves_delta 5 -numPeriods_middle 26 -numPeriods_delta 5 -maxStock_middle 29 -maxStock_delta 12 -holdingCost_range_middle 29 -holdingCost_range_delta 3 -procCost_range_middle 7 -procCost_range_delta 10 -demand_range_middle 34 -demand_range_delta 16 -children_range_cardMiddle 46 -children_range_cardDelta 3 -children_range_inner_middle 34 -children_range_inner_delta 20","inst-43-123","no instance",43,123,43
0,"inst-44-123",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"../wrapper.py 44 44 123 random -numNodes_middle 7 -numNodes_delta 6 -numLeaves_middle 17 -numLeaves_delta 10 -numPeriods_middle 32 -numPeriods_delta 20 -maxStock_middle 13 -maxStock_delta 20 -holdingCost_range_middle 0 -holdingCost_range_delta 17 -procCost_range_middle 41 -procCost_range_delta 11 -demand_range_middle 10 -demand_range_delta 0 -children_range_cardMiddle 14 -children_range_cardDelta 3 -children_range_inner_middle 47 -children_range_inner_delta 13","inst-44-123","no instance",44,123,44
0,"inst-45-123",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"../wrapper.py 45 45 123 random -numNodes_middle 11 -numNodes_delta 12 -numLeaves_middle 41 -numLeaves_delta 10 -numPeriods_middle 6 -numPeriods_delta 7 -maxStock_middle 19 -maxStock_delta 6 -holdingCost_range_middle 24 -holdingCost_range_delta 9 -procCost_range_middle 6 -procCost_range_delta 1 -demand_range_middle 13 -demand_range_delta 25 -children_range_cardMiddle 24 -children_range_cardDelta 1 -children_range_inner_middle 38 -children_range_inner_delta 16","inst-45-123","no instance",45,123,45
