"feasible","instance","model","seed","SRTimeOut","SRTime","solverMemOut","solverTimeOut","solverTime","solverNodeOut","nNodes","sat","cmd","md5checksum","type","configurationId","configurationSeed","iteration","runId"
0,"inst-1-1681160445",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"../wrapper.py 1 1 1681160445 tuning -n_pieces_middle 8 -n_pieces_delta 16 -n_players_middle 10 -n_players_delta 23 -duration_range_middle 45 -duration_range_delta 23 -plays_in_cardMiddle 36 -plays_in_cardDelta 1 -plays_in_relation1_middle 40 -plays_in_relation1_delta 0 -plays_in_relation2_middle 48 -plays_in_relation2_delta 24","inst-1-1681160445","no instance",1,1681160445,1,1
1,"inst-2-1681160445","model",0,0,8.643,0,0,0.002406,0,0,"no","../wrapper.py 2 1 1681160445 tuning -n_pieces_middle 18 -n_pieces_delta 18 -n_players_middle 40 -n_players_delta 17 -duration_range_middle 24 -duration_range_delta 12 -plays_in_cardMiddle 15 -plays_in_cardDelta 2 -plays_in_relation1_middle 42 -plays_in_relation1_delta 10 -plays_in_relation2_middle 26 -plays_in_relation2_delta 16","c1f20fb47036e64924d0178201d55aea","unsat + too easy",2,1681160445,1,2
0,"inst-3-1681160445",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"../wrapper.py 3 1 1681160445 tuning -n_pieces_middle 8 -n_pieces_delta 8 -n_players_middle 21 -n_players_delta 2 -duration_range_middle 47 -duration_range_delta 20 -plays_in_cardMiddle 44 -plays_in_cardDelta 3 -plays_in_relation1_middle 4 -plays_in_relation1_delta 9 -plays_in_relation2_middle 27 -plays_in_relation2_delta 2","inst-3-1681160445","no instance",3,1681160445,1,3
0,"inst-4-1681160445",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"../wrapper.py 4 1 1681160445 tuning -n_pieces_middle 41 -n_pieces_delta 18 -n_players_middle 3 -n_players_delta 12 -duration_range_middle 47 -duration_range_delta 1 -plays_in_cardMiddle 14 -plays_in_cardDelta 2 -plays_in_relation1_middle 31 -plays_in_relation1_delta 6 -plays_in_relation2_middle 22 -plays_in_relation2_delta 9","inst-4-1681160445","no instance",4,1681160445,1,4
1,"inst-5-1681160445","model",0,0,8.483,0,0,0.004871,0,0,"no","../wrapper.py 5 1 1681160445 tuning -n_pieces_middle 48 -n_pieces_delta 3 -n_players_middle 4 -n_players_delta 24 -duration_range_middle 23 -duration_range_delta 9 -plays_in_cardMiddle 7 -plays_in_cardDelta 0 -plays_in_relation1_middle 33 -plays_in_relation1_delta 14 -plays_in_relation2_middle 50 -plays_in_relation2_delta 15","3be58ecc10c6b3cac55a410f95cb9865","unsat + too easy",5,1681160445,1,5
0,"inst-6-1681160445",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"../wrapper.py 6 1 1681160445 tuning -n_pieces_middle 4 -n_pieces_delta 4 -n_players_middle 24 -n_players_delta 0 -duration_range_middle 23 -duration_range_delta 6 -plays_in_cardMiddle 47 -plays_in_cardDelta 2 -plays_in_relation1_middle 9 -plays_in_relation1_delta 11 -plays_in_relation2_middle 35 -plays_in_relation2_delta 11","inst-6-1681160445","no instance",6,1681160445,1,6
1,"inst-7-1681160445","model",0,0,8.338,0,0,0.002293,0,0,"no","../wrapper.py 7 1 1681160445 tuning -n_pieces_middle 48 -n_pieces_delta 17 -n_players_middle 20 -n_players_delta 2 -duration_range_middle 13 -duration_range_delta 21 -plays_in_cardMiddle 22 -plays_in_cardDelta 1 -plays_in_relation1_middle 35 -plays_in_relation1_delta 19 -plays_in_relation2_middle 8 -plays_in_relation2_delta 21","835a606cbb7e06ec634deb3842275cb8","unsat + too easy",7,1681160445,1,7
0,"inst-8-1681160445",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"../wrapper.py 8 1 1681160445 tuning -n_pieces_middle 48 -n_pieces_delta 14 -n_players_middle 26 -n_players_delta 4 -duration_range_middle 1 -duration_range_delta 21 -plays_in_cardMiddle 6 -plays_in_cardDelta 0 -plays_in_relation1_middle 47 -plays_in_relation1_delta 7 -plays_in_relation2_middle 9 -plays_in_relation2_delta 9","inst-8-1681160445","no instance",8,1681160445,1,8
0,"inst-9-1681160445",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"../wrapper.py 9 1 1681160445 tuning -n_pieces_middle 23 -n_pieces_delta 10 -n_players_middle 26 -n_players_delta 21 -duration_range_middle 3 -duration_range_delta 13 -plays_in_cardMiddle 35 -plays_in_cardDelta 2 -plays_in_relation1_middle 34 -plays_in_relation1_delta 11 -plays_in_relation2_middle 49 -plays_in_relation2_delta 10","inst-9-1681160445","no instance",9,1681160445,1,9
1,"inst-10-1681160445","model",0,0,11.487,0,0,0.007061,0,0,"no","../wrapper.py 10 1 1681160445 tuning -n_pieces_middle 43 -n_pieces_delta 18 -n_players_middle 27 -n_players_delta 21 -duration_range_middle 24 -duration_range_delta 0 -plays_in_cardMiddle 37 -plays_in_cardDelta 2 -plays_in_relation1_middle 10 -plays_in_relation1_delta 16 -plays_in_relation2_middle 28 -plays_in_relation2_delta 8","34fe220ddb4047c56293803e20974b50","unsat + too easy",10,1681160445,1,10
1,"inst-11-1681160445","model",0,0,10.16,0,0,0.008139,0,0,"no","../wrapper.py 11 1 1681160445 tuning -n_pieces_middle 32 -n_pieces_delta 20 -n_players_middle 36 -n_players_delta 8 -duration_range_middle 7 -duration_range_delta 9 -plays_in_cardMiddle 47 -plays_in_cardDelta 3 -plays_in_relation1_middle 38 -plays_in_relation1_delta 23 -plays_in_relation2_middle 50 -plays_in_relation2_delta 15","2918ea9fa8ded2263a7ba2abd04ae364","unsat + too easy",11,1681160445,1,11
0,"inst-12-1681160445",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"../wrapper.py 12 1 1681160445 tuning -n_pieces_middle 2 -n_pieces_delta 8 -n_players_middle 14 -n_players_delta 2 -duration_range_middle 3 -duration_range_delta 9 -plays_in_cardMiddle 17 -plays_in_cardDelta 0 -plays_in_relation1_middle 32 -plays_in_relation1_delta 9 -plays_in_relation2_middle 48 -plays_in_relation2_delta 16","inst-12-1681160445","no instance",12,1681160445,1,12
0,"inst-13-1681160445",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"../wrapper.py 13 1 1681160445 tuning -n_pieces_middle 17 -n_pieces_delta 4 -n_players_middle 6 -n_players_delta 24 -duration_range_middle 19 -duration_range_delta 14 -plays_in_cardMiddle 37 -plays_in_cardDelta 3 -plays_in_relation1_middle 29 -plays_in_relation1_delta 0 -plays_in_relation2_middle 46 -plays_in_relation2_delta 19","inst-13-1681160445","no instance",13,1681160445,1,13
0,"inst-14-1681160445",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"../wrapper.py 14 1 1681160445 tuning -n_pieces_middle 20 -n_pieces_delta 2 -n_players_middle 3 -n_players_delta 20 -duration_range_middle 42 -duration_range_delta 16 -plays_in_cardMiddle 6 -plays_in_cardDelta 1 -plays_in_relation1_middle 37 -plays_in_relation1_delta 22 -plays_in_relation2_middle 35 -plays_in_relation2_delta 6","inst-14-1681160445","no instance",14,1681160445,1,14
1,"inst-15-1681160445","model",0,0,9.255,0,0,0.004774,0,0,"no","../wrapper.py 15 1 1681160445 tuning -n_pieces_middle 33 -n_pieces_delta 7 -n_players_middle 48 -n_players_delta 3 -duration_range_middle 21 -duration_range_delta 6 -plays_in_cardMiddle 4 -plays_in_cardDelta 3 -plays_in_relation1_middle 27 -plays_in_relation1_delta 16 -plays_in_relation2_middle 21 -plays_in_relation2_delta 21","2ed2893ecf2271a39682e2dd76b98be4","unsat + too easy",15,1681160445,1,15
1,"inst-16-1681160445","model",0,0,10.302,0,0,0.011196,0,0,"no","../wrapper.py 16 1 1681160445 tuning -n_pieces_middle 37 -n_pieces_delta 8 -n_players_middle 48 -n_players_delta 16 -duration_range_middle 2 -duration_range_delta 14 -plays_in_cardMiddle 21 -plays_in_cardDelta 0 -plays_in_relation1_middle 27 -plays_in_relation1_delta 24 -plays_in_relation2_middle 36 -plays_in_relation2_delta 13","e7823005b5ef4b1e9ea419650e9ea18d","unsat + too easy",16,1681160445,1,16
0,"inst-17-1681160445",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"../wrapper.py 17 1 1681160445 tuning -n_pieces_middle 13 -n_pieces_delta 19 -n_players_middle 33 -n_players_delta 20 -duration_range_middle 33 -duration_range_delta 11 -plays_in_cardMiddle 25 -plays_in_cardDelta 1 -plays_in_relation1_middle 23 -plays_in_relation1_delta 20 -plays_in_relation2_middle 47 -plays_in_relation2_delta 3","inst-17-1681160445","no instance",17,1681160445,1,17
1,"inst-18-1681160445","model",0,0,10.365,0,0,0.003623,0,0,"no","../wrapper.py 18 1 1681160445 tuning -n_pieces_middle 38 -n_pieces_delta 24 -n_players_middle 49 -n_players_delta 8 -duration_range_middle 20 -duration_range_delta 23 -plays_in_cardMiddle 5 -plays_in_cardDelta 3 -plays_in_relation1_middle 18 -plays_in_relation1_delta 13 -plays_in_relation2_middle 27 -plays_in_relation2_delta 17","5a3449613799b50cc5feedff5d5bdce8","unsat + too easy",18,1681160445,1,18
0,"inst-19-1681160445",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"../wrapper.py 19 1 1681160445 tuning -n_pieces_middle 21 -n_pieces_delta 3 -n_players_middle 18 -n_players_delta 15 -duration_range_middle 3 -duration_range_delta 21 -plays_in_cardMiddle 10 -plays_in_cardDelta 3 -plays_in_relation1_middle 7 -plays_in_relation1_delta 8 -plays_in_relation2_middle 32 -plays_in_relation2_delta 6","inst-19-1681160445","no instance",19,1681160445,1,19
1,"inst-20-1681160445","model",0,0,9.099,0,0,0.00602,0,0,"no","../wrapper.py 20 1 1681160445 tuning -n_pieces_middle 32 -n_pieces_delta 12 -n_players_middle 47 -n_players_delta 21 -duration_range_middle 19 -duration_range_delta 7 -plays_in_cardMiddle 42 -plays_in_cardDelta 1 -plays_in_relation1_middle 16 -plays_in_relation1_delta 2 -plays_in_relation2_middle 4 -plays_in_relation2_delta 17","b9560ce955f66b28c39dd4c42a05eb7c","unsat + too easy",20,1681160445,1,20
1,"inst-21-1681160445","model",0,0,10.654,0,0,0.006724,0,0,"no","../wrapper.py 21 1 1681160445 tuning -n_pieces_middle 34 -n_pieces_delta 22 -n_players_middle 16 -n_players_delta 23 -duration_range_middle 11 -duration_range_delta 19 -plays_in_cardMiddle 11 -plays_in_cardDelta 0 -plays_in_relation1_middle 44 -plays_in_relation1_delta 17 -plays_in_relation2_middle 48 -plays_in_relation2_delta 16","5815822764854ec0a5e2770721f6c72f","unsat + too easy",21,1681160445,1,21
0,"inst-22-1681160445",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"../wrapper.py 22 1 1681160445 tuning -n_pieces_middle 43 -n_pieces_delta 9 -n_players_middle 20 -n_players_delta 14 -duration_range_middle 5 -duration_range_delta 4 -plays_in_cardMiddle 29 -plays_in_cardDelta 3 -plays_in_relation1_middle 44 -plays_in_relation1_delta 9 -plays_in_relation2_middle 40 -plays_in_relation2_delta 1","inst-22-1681160445","no instance",22,1681160445,1,22
1,"inst-23-1681160445","model",0,0,7.631,0,0,0.003775,0,0,"no","../wrapper.py 23 1 1681160445 tuning -n_pieces_middle 32 -n_pieces_delta 8 -n_players_middle 30 -n_players_delta 22 -duration_range_middle 10 -duration_range_delta 9 -plays_in_cardMiddle 34 -plays_in_cardDelta 3 -plays_in_relation1_middle 27 -plays_in_relation1_delta 20 -plays_in_relation2_middle 27 -plays_in_relation2_delta 12","f7abcee28bc8a41f3073a7d260591b49","unsat + too easy",23,1681160445,1,23
1,"inst-24-1681160445","model",0,0,6.295,0,0,0.002974,0,0,"no","../wrapper.py 24 1 1681160445 tuning -n_pieces_middle 21 -n_pieces_delta 9 -n_players_middle 7 -n_players_delta 7 -duration_range_middle 14 -duration_range_delta 19 -plays_in_cardMiddle 39 -plays_in_cardDelta 0 -plays_in_relation1_middle 26 -plays_in_relation1_delta 14 -plays_in_relation2_middle 26 -plays_in_relation2_delta 9","61c8453d495a58a856057a978ad1d680","unsat + too easy",24,1681160445,1,24
1,"inst-25-1681160445","model",0,0,10.252,0,0,0.005156,0,0,"no","../wrapper.py 25 1 1681160445 tuning -n_pieces_middle 22 -n_pieces_delta 0 -n_players_middle 46 -n_players_delta 1 -duration_range_middle 26 -duration_range_delta 20 -plays_in_cardMiddle 30 -plays_in_cardDelta 1 -plays_in_relation1_middle 28 -plays_in_relation1_delta 19 -plays_in_relation2_middle 9 -plays_in_relation2_delta 24","fa5af78433e6e7d98f268627833b2d1b","unsat + too easy",25,1681160445,1,25
1,"inst-26-1681160445","model",0,0,8.421,0,0,0.009236,0,0,"no","../wrapper.py 26 1 1681160445 tuning -n_pieces_middle 24 -n_pieces_delta 23 -n_players_middle 46 -n_players_delta 18 -duration_range_middle 34 -duration_range_delta 16 -plays_in_cardMiddle 3 -plays_in_cardDelta 1 -plays_in_relation1_middle 27 -plays_in_relation1_delta 23 -plays_in_relation2_middle 36 -plays_in_relation2_delta 18","fbbce781db96255bd2232eedf007aab7","unsat + too easy",26,1681160445,1,26
1,"inst-27-1681160445","model",0,0,8.553,0,0,0.002543,0,0,"no","../wrapper.py 27 1 1681160445 tuning -n_pieces_middle 24 -n_pieces_delta 3 -n_players_middle 40 -n_players_delta 10 -duration_range_middle 22 -duration_range_delta 0 -plays_in_cardMiddle 7 -plays_in_cardDelta 1 -plays_in_relation1_middle 39 -plays_in_relation1_delta 0 -plays_in_relation2_middle 31 -plays_in_relation2_delta 22","6be74229ee655d700b8a98fa0f622998","unsat + too easy",27,1681160445,1,27
1,"inst-28-1681160445","model",0,0,10.529,0,0,0.008842,0,0,"no","../wrapper.py 28 1 1681160445 tuning -n_pieces_middle 36 -n_pieces_delta 6 -n_players_middle 43 -n_players_delta 8 -duration_range_middle 29 -duration_range_delta 10 -plays_in_cardMiddle 2 -plays_in_cardDelta 2 -plays_in_relation1_middle 28 -plays_in_relation1_delta 18 -plays_in_relation2_middle 3 -plays_in_relation2_delta 17","660d5c67f192c48bea73ee5a224301a2","unsat + too easy",28,1681160445,1,28
1,"inst-29-1681160445","model",0,0,7.663,0,0,0.002821,0,0,"no","../wrapper.py 29 1 1681160445 tuning -n_pieces_middle 15 -n_pieces_delta 7 -n_players_middle 42 -n_players_delta 2 -duration_range_middle 3 -duration_range_delta 8 -plays_in_cardMiddle 27 -plays_in_cardDelta 2 -plays_in_relation1_middle 14 -plays_in_relation1_delta 5 -plays_in_relation2_middle 20 -plays_in_relation2_delta 11","d40fb17a98556d23f43f82e13d6e8ac9","unsat + too easy",29,1681160445,1,29
1,"inst-30-1681160445","model",0,0,10.565,0,0,0.010377,0,0,"no","../wrapper.py 30 1 1681160445 tuning -n_pieces_middle 42 -n_pieces_delta 3 -n_players_middle 34 -n_players_delta 12 -duration_range_middle 46 -duration_range_delta 13 -plays_in_cardMiddle 6 -plays_in_cardDelta 1 -plays_in_relation1_middle 10 -plays_in_relation1_delta 10 -plays_in_relation2_middle 12 -plays_in_relation2_delta 24","9b11874fcdff728e7db766763f751741","unsat + too easy",30,1681160445,1,30
1,"inst-31-1681160445","model",0,0,7.697,0,0,0.003815,0,0,"no","../wrapper.py 31 1 1681160445 tuning -n_pieces_middle 23 -n_pieces_delta 19 -n_players_middle 8 -n_players_delta 21 -duration_range_middle 11 -duration_range_delta 4 -plays_in_cardMiddle 8 -plays_in_cardDelta 2 -plays_in_relation1_middle 37 -plays_in_relation1_delta 21 -plays_in_relation2_middle 36 -plays_in_relation2_delta 11","71f2aa0f850decd9b774a4a5818bedd3","unsat + too easy",31,1681160445,1,31
1,"inst-32-1681160445","model",0,0,12.554,0,0,0.010454,0,0,"no","../wrapper.py 32 1 1681160445 tuning -n_pieces_middle 42 -n_pieces_delta 0 -n_players_middle 50 -n_players_delta 15 -duration_range_middle 22 -duration_range_delta 0 -plays_in_cardMiddle 38 -plays_in_cardDelta 0 -plays_in_relation1_middle 50 -plays_in_relation1_delta 22 -plays_in_relation2_middle 36 -plays_in_relation2_delta 18","52b35bdd57eac5ca8b7af0bb2b7631ed","unsat + too easy",32,1681160445,1,32
1,"inst-33-1681160445","model",0,0,3.852,0,0,0.002849,0,0,"no","../wrapper.py 33 1 1681160445 tuning -n_pieces_middle 24 -n_pieces_delta 21 -n_players_middle 9 -n_players_delta 15 -duration_range_middle 15 -duration_range_delta 11 -plays_in_cardMiddle 2 -plays_in_cardDelta 0 -plays_in_relation1_middle 3 -plays_in_relation1_delta 23 -plays_in_relation2_middle 18 -plays_in_relation2_delta 12","b20d794e5e391b9aea0f7fcbce5ca162","unsat + too easy",33,1681160445,1,33
0,"inst-1-574469501",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"../wrapper.py 1 1 574469501 tuning -n_pieces_middle 8 -n_pieces_delta 16 -n_players_middle 10 -n_players_delta 23 -duration_range_middle 45 -duration_range_delta 23 -plays_in_cardMiddle 36 -plays_in_cardDelta 1 -plays_in_relation1_middle 40 -plays_in_relation1_delta 0 -plays_in_relation2_middle 48 -plays_in_relation2_delta 24","inst-1-574469501","no instance",1,574469501,1,34
1,"inst-2-574469501","model",0,0,7.528,0,0,0.003809,0,0,"no","../wrapper.py 2 1 574469501 tuning -n_pieces_middle 18 -n_pieces_delta 18 -n_players_middle 40 -n_players_delta 17 -duration_range_middle 24 -duration_range_delta 12 -plays_in_cardMiddle 15 -plays_in_cardDelta 2 -plays_in_relation1_middle 42 -plays_in_relation1_delta 10 -plays_in_relation2_middle 26 -plays_in_relation2_delta 16","718989afc15555379b8950495c9b0585","unsat + too easy",2,574469501,1,35
0,"inst-3-574469501",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"../wrapper.py 3 1 574469501 tuning -n_pieces_middle 8 -n_pieces_delta 8 -n_players_middle 21 -n_players_delta 2 -duration_range_middle 47 -duration_range_delta 20 -plays_in_cardMiddle 44 -plays_in_cardDelta 3 -plays_in_relation1_middle 4 -plays_in_relation1_delta 9 -plays_in_relation2_middle 27 -plays_in_relation2_delta 2","inst-3-574469501","no instance",3,574469501,1,36
0,"inst-4-574469501",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"../wrapper.py 4 1 574469501 tuning -n_pieces_middle 41 -n_pieces_delta 18 -n_players_middle 3 -n_players_delta 12 -duration_range_middle 47 -duration_range_delta 1 -plays_in_cardMiddle 14 -plays_in_cardDelta 2 -plays_in_relation1_middle 31 -plays_in_relation1_delta 6 -plays_in_relation2_middle 22 -plays_in_relation2_delta 9","inst-4-574469501","no instance",4,574469501,1,37
1,"inst-5-574469501","model",0,0,9.361,0,0,0.010856,0,0,"no","../wrapper.py 5 1 574469501 tuning -n_pieces_middle 48 -n_pieces_delta 3 -n_players_middle 4 -n_players_delta 24 -duration_range_middle 23 -duration_range_delta 9 -plays_in_cardMiddle 7 -plays_in_cardDelta 0 -plays_in_relation1_middle 33 -plays_in_relation1_delta 14 -plays_in_relation2_middle 50 -plays_in_relation2_delta 15","1861509921bb3566d5ddc313cabae36f","unsat + too easy",5,574469501,1,38
0,"inst-6-574469501",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"../wrapper.py 6 1 574469501 tuning -n_pieces_middle 4 -n_pieces_delta 4 -n_players_middle 24 -n_players_delta 0 -duration_range_middle 23 -duration_range_delta 6 -plays_in_cardMiddle 47 -plays_in_cardDelta 2 -plays_in_relation1_middle 9 -plays_in_relation1_delta 11 -plays_in_relation2_middle 35 -plays_in_relation2_delta 11","inst-6-574469501","no instance",6,574469501,1,39
1,"inst-7-574469501","model",0,0,7.552,0,0,0.009422,0,0,"no","../wrapper.py 7 1 574469501 tuning -n_pieces_middle 48 -n_pieces_delta 17 -n_players_middle 20 -n_players_delta 2 -duration_range_middle 13 -duration_range_delta 21 -plays_in_cardMiddle 22 -plays_in_cardDelta 1 -plays_in_relation1_middle 35 -plays_in_relation1_delta 19 -plays_in_relation2_middle 8 -plays_in_relation2_delta 21","03daa0c3c1339fa37672de0c3fb278cc","unsat + too easy",7,574469501,1,40
0,"inst-8-574469501",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"../wrapper.py 8 1 574469501 tuning -n_pieces_middle 48 -n_pieces_delta 14 -n_players_middle 26 -n_players_delta 4 -duration_range_middle 1 -duration_range_delta 21 -plays_in_cardMiddle 6 -plays_in_cardDelta 0 -plays_in_relation1_middle 47 -plays_in_relation1_delta 7 -plays_in_relation2_middle 9 -plays_in_relation2_delta 9","inst-8-574469501","no instance",8,574469501,1,41
0,"inst-9-574469501",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"../wrapper.py 9 1 574469501 tuning -n_pieces_middle 23 -n_pieces_delta 10 -n_players_middle 26 -n_players_delta 21 -duration_range_middle 3 -duration_range_delta 13 -plays_in_cardMiddle 35 -plays_in_cardDelta 2 -plays_in_relation1_middle 34 -plays_in_relation1_delta 11 -plays_in_relation2_middle 49 -plays_in_relation2_delta 10","inst-9-574469501","no instance",9,574469501,1,42
1,"inst-10-574469501","model",0,0,9.24,0,0,0.003825,0,0,"no","../wrapper.py 10 1 574469501 tuning -n_pieces_middle 43 -n_pieces_delta 18 -n_players_middle 27 -n_players_delta 21 -duration_range_middle 24 -duration_range_delta 0 -plays_in_cardMiddle 37 -plays_in_cardDelta 2 -plays_in_relation1_middle 10 -plays_in_relation1_delta 16 -plays_in_relation2_middle 28 -plays_in_relation2_delta 8","cf6515e8893fc83eca1574cfcc5680ad","unsat + too easy",10,574469501,1,43
1,"inst-11-574469501","model",0,0,10.194,0,0,0.006071,0,0,"no","../wrapper.py 11 1 574469501 tuning -n_pieces_middle 32 -n_pieces_delta 20 -n_players_middle 36 -n_players_delta 8 -duration_range_middle 7 -duration_range_delta 9 -plays_in_cardMiddle 47 -plays_in_cardDelta 3 -plays_in_relation1_middle 38 -plays_in_relation1_delta 23 -plays_in_relation2_middle 50 -plays_in_relation2_delta 15","67c050d4fa5b386e05d4b72c69c481d7","unsat + too easy",11,574469501,1,44
0,"inst-12-574469501",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"../wrapper.py 12 1 574469501 tuning -n_pieces_middle 2 -n_pieces_delta 8 -n_players_middle 14 -n_players_delta 2 -duration_range_middle 3 -duration_range_delta 9 -plays_in_cardMiddle 17 -plays_in_cardDelta 0 -plays_in_relation1_middle 32 -plays_in_relation1_delta 9 -plays_in_relation2_middle 48 -plays_in_relation2_delta 16","inst-12-574469501","no instance",12,574469501,1,45
0,"inst-13-574469501",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"../wrapper.py 13 1 574469501 tuning -n_pieces_middle 17 -n_pieces_delta 4 -n_players_middle 6 -n_players_delta 24 -duration_range_middle 19 -duration_range_delta 14 -plays_in_cardMiddle 37 -plays_in_cardDelta 3 -plays_in_relation1_middle 29 -plays_in_relation1_delta 0 -plays_in_relation2_middle 46 -plays_in_relation2_delta 19","inst-13-574469501","no instance",13,574469501,1,46
0,"inst-14-574469501",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"../wrapper.py 14 1 574469501 tuning -n_pieces_middle 20 -n_pieces_delta 2 -n_players_middle 3 -n_players_delta 20 -duration_range_middle 42 -duration_range_delta 16 -plays_in_cardMiddle 6 -plays_in_cardDelta 1 -plays_in_relation1_middle 37 -plays_in_relation1_delta 22 -plays_in_relation2_middle 35 -plays_in_relation2_delta 6","inst-14-574469501","no instance",14,574469501,1,47
1,"inst-15-574469501","model",0,0,8.513,0,0,0.005976,0,0,"no","../wrapper.py 15 1 574469501 tuning -n_pieces_middle 33 -n_pieces_delta 7 -n_players_middle 48 -n_players_delta 3 -duration_range_middle 21 -duration_range_delta 6 -plays_in_cardMiddle 4 -plays_in_cardDelta 3 -plays_in_relation1_middle 27 -plays_in_relation1_delta 16 -plays_in_relation2_middle 21 -plays_in_relation2_delta 21","0aec52187625b065cae10d831cad2689","unsat + too easy",15,574469501,1,48
1,"inst-16-574469501","model",0,0,9.523,0,0,0.006868,0,0,"no","../wrapper.py 16 1 574469501 tuning -n_pieces_middle 37 -n_pieces_delta 8 -n_players_middle 48 -n_players_delta 16 -duration_range_middle 2 -duration_range_delta 14 -plays_in_cardMiddle 21 -plays_in_cardDelta 0 -plays_in_relation1_middle 27 -plays_in_relation1_delta 24 -plays_in_relation2_middle 36 -plays_in_relation2_delta 13","0539881350247aa50b2553b18676d61d","unsat + too easy",16,574469501,1,49
0,"inst-17-574469501",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"../wrapper.py 17 1 574469501 tuning -n_pieces_middle 13 -n_pieces_delta 19 -n_players_middle 33 -n_players_delta 20 -duration_range_middle 33 -duration_range_delta 11 -plays_in_cardMiddle 25 -plays_in_cardDelta 1 -plays_in_relation1_middle 23 -plays_in_relation1_delta 20 -plays_in_relation2_middle 47 -plays_in_relation2_delta 3","inst-17-574469501","no instance",17,574469501,1,50
1,"inst-18-574469501","model",0,0,10.533,0,0,0.00553,0,0,"no","../wrapper.py 18 1 574469501 tuning -n_pieces_middle 38 -n_pieces_delta 24 -n_players_middle 49 -n_players_delta 8 -duration_range_middle 20 -duration_range_delta 23 -plays_in_cardMiddle 5 -plays_in_cardDelta 3 -plays_in_relation1_middle 18 -plays_in_relation1_delta 13 -plays_in_relation2_middle 27 -plays_in_relation2_delta 17","426992ecb9c80b8e3e708a7842d05cc5","unsat + too easy",18,574469501,1,51
0,"inst-19-574469501",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"../wrapper.py 19 1 574469501 tuning -n_pieces_middle 21 -n_pieces_delta 3 -n_players_middle 18 -n_players_delta 15 -duration_range_middle 3 -duration_range_delta 21 -plays_in_cardMiddle 10 -plays_in_cardDelta 3 -plays_in_relation1_middle 7 -plays_in_relation1_delta 8 -plays_in_relation2_middle 32 -plays_in_relation2_delta 6","inst-19-574469501","no instance",19,574469501,1,52
1,"inst-20-574469501","model",0,0,8.565,0,0,0.001417,0,0,"no","../wrapper.py 20 1 574469501 tuning -n_pieces_middle 32 -n_pieces_delta 12 -n_players_middle 47 -n_players_delta 21 -duration_range_middle 19 -duration_range_delta 7 -plays_in_cardMiddle 42 -plays_in_cardDelta 1 -plays_in_relation1_middle 16 -plays_in_relation1_delta 2 -plays_in_relation2_middle 4 -plays_in_relation2_delta 17","36011e63ac844a2edf55ba8d13ab75e1","unsat + too easy",20,574469501,1,53
1,"inst-21-574469501","model",0,0,10.503,0,0,0.006565,0,0,"no","../wrapper.py 21 1 574469501 tuning -n_pieces_middle 34 -n_pieces_delta 22 -n_players_middle 16 -n_players_delta 23 -duration_range_middle 11 -duration_range_delta 19 -plays_in_cardMiddle 11 -plays_in_cardDelta 0 -plays_in_relation1_middle 44 -plays_in_relation1_delta 17 -plays_in_relation2_middle 48 -plays_in_relation2_delta 16","edd8246e08e6a7a0d1f29f7daed6b310","unsat + too easy",21,574469501,1,54
0,"inst-22-574469501",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"../wrapper.py 22 1 574469501 tuning -n_pieces_middle 43 -n_pieces_delta 9 -n_players_middle 20 -n_players_delta 14 -duration_range_middle 5 -duration_range_delta 4 -plays_in_cardMiddle 29 -plays_in_cardDelta 3 -plays_in_relation1_middle 44 -plays_in_relation1_delta 9 -plays_in_relation2_middle 40 -plays_in_relation2_delta 1","inst-22-574469501","no instance",22,574469501,1,55
