feasible,instance,model,seed,SRTimeOut,SRTime,solverMemOut,solverTimeOut,solverTime,solverNodeOut,nNodes,sat,cmd,md5checksum,type,configurationId,configurationSeed,runId
1,inst-142-1109812755,model,0,0,6.404,0,0,35.767,0,918407,yes,../wrapper.py 142 1 1109812755 tuning -n_pieces_middle 20 -n_pieces_delta 21 -n_players_middle 2 -n_players_delta 2 -duration_range_middle 48 -duration_range_delta 17 -plays_in_cardMiddle 15 -plays_in_cardDelta 0 -plays_in_relation1_middle 10 -plays_in_relation1_delta 19 -plays_in_relation2_middle 1 -plays_in_relation2_delta 7,1e977c1e935ca25b2cff16c22e3c6c2b,sat + graded,142,1109812755,142
1,inst-142-1109812755,model,1,0,5.028,0,0,43.0935,0,1028747,yes,../wrapper.py 142 1 1109812755 tuning -n_pieces_middle 20 -n_pieces_delta 21 -n_players_middle 2 -n_players_delta 2 -duration_range_middle 48 -duration_range_delta 17 -plays_in_cardMiddle 15 -plays_in_cardDelta 0 -plays_in_relation1_middle 10 -plays_in_relation1_delta 19 -plays_in_relation2_middle 1 -plays_in_relation2_delta 7,1e977c1e935ca25b2cff16c22e3c6c2b,sat + graded,142,1109812755,142
1,inst-142-1109812755,model,2,0,5.742,0,0,33.1253,0,855734,yes,../wrapper.py 142 1 1109812755 tuning -n_pieces_middle 20 -n_pieces_delta 21 -n_players_middle 2 -n_players_delta 2 -duration_range_middle 48 -duration_range_delta 17 -plays_in_cardMiddle 15 -plays_in_cardDelta 0 -plays_in_relation1_middle 10 -plays_in_relation1_delta 19 -plays_in_relation2_middle 1 -plays_in_relation2_delta 7,1e977c1e935ca25b2cff16c22e3c6c2b,sat + graded,142,1109812755,142
1,inst-142-1109812755,model,3,0,5.796,0,0,27.888,0,675657,yes,../wrapper.py 142 1 1109812755 tuning -n_pieces_middle 20 -n_pieces_delta 21 -n_players_middle 2 -n_players_delta 2 -duration_range_middle 48 -duration_range_delta 17 -plays_in_cardMiddle 15 -plays_in_cardDelta 0 -plays_in_relation1_middle 10 -plays_in_relation1_delta 19 -plays_in_relation2_middle 1 -plays_in_relation2_delta 7,1e977c1e935ca25b2cff16c22e3c6c2b,sat + graded,142,1109812755,142
1,inst-142-1109812755,model,4,0,5.148,0,0,26.6706,0,664303,yes,../wrapper.py 142 1 1109812755 tuning -n_pieces_middle 20 -n_pieces_delta 21 -n_players_middle 2 -n_players_delta 2 -duration_range_middle 48 -duration_range_delta 17 -plays_in_cardMiddle 15 -plays_in_cardDelta 0 -plays_in_relation1_middle 10 -plays_in_relation1_delta 19 -plays_in_relation2_middle 1 -plays_in_relation2_delta 7,1e977c1e935ca25b2cff16c22e3c6c2b,sat + graded,142,1109812755,142
1,inst-147-1113633775,model,0,0,3.565,0,0,31.2887,0,1254103,yes,../wrapper.py 147 1 1113633775 tuning -n_pieces_middle 8 -n_pieces_delta 21 -n_players_middle 2 -n_players_delta 2 -duration_range_middle 44 -duration_range_delta 11 -plays_in_cardMiddle 6 -plays_in_cardDelta 0 -plays_in_relation1_middle 8 -plays_in_relation1_delta 22 -plays_in_relation2_middle 9 -plays_in_relation2_delta 4,32ef72b6281b93cf6ff624ef27c75c85,sat + graded,147,1113633775,147
1,inst-147-1113633775,model,1,0,3.783,0,0,46.2581,0,1976562,yes,../wrapper.py 147 1 1113633775 tuning -n_pieces_middle 8 -n_pieces_delta 21 -n_players_middle 2 -n_players_delta 2 -duration_range_middle 44 -duration_range_delta 11 -plays_in_cardMiddle 6 -plays_in_cardDelta 0 -plays_in_relation1_middle 8 -plays_in_relation1_delta 22 -plays_in_relation2_middle 9 -plays_in_relation2_delta 4,32ef72b6281b93cf6ff624ef27c75c85,sat + graded,147,1113633775,147
1,inst-147-1113633775,model,2,0,3.823,0,0,48.9224,0,2113733,yes,../wrapper.py 147 1 1113633775 tuning -n_pieces_middle 8 -n_pieces_delta 21 -n_players_middle 2 -n_players_delta 2 -duration_range_middle 44 -duration_range_delta 11 -plays_in_cardMiddle 6 -plays_in_cardDelta 0 -plays_in_relation1_middle 8 -plays_in_relation1_delta 22 -plays_in_relation2_middle 9 -plays_in_relation2_delta 4,32ef72b6281b93cf6ff624ef27c75c85,sat + graded,147,1113633775,147
1,inst-147-1113633775,model,3,0,3.329,0,0,27.6967,0,1116174,yes,../wrapper.py 147 1 1113633775 tuning -n_pieces_middle 8 -n_pieces_delta 21 -n_players_middle 2 -n_players_delta 2 -duration_range_middle 44 -duration_range_delta 11 -plays_in_cardMiddle 6 -plays_in_cardDelta 0 -plays_in_relation1_middle 8 -plays_in_relation1_delta 22 -plays_in_relation2_middle 9 -plays_in_relation2_delta 4,32ef72b6281b93cf6ff624ef27c75c85,sat + graded,147,1113633775,147
1,inst-147-1113633775,model,4,0,3.354,0,0,24.3305,0,1028461,yes,../wrapper.py 147 1 1113633775 tuning -n_pieces_middle 8 -n_pieces_delta 21 -n_players_middle 2 -n_players_delta 2 -duration_range_middle 44 -duration_range_delta 11 -plays_in_cardMiddle 6 -plays_in_cardDelta 0 -plays_in_relation1_middle 8 -plays_in_relation1_delta 22 -plays_in_relation2_middle 9 -plays_in_relation2_delta 4,32ef72b6281b93cf6ff624ef27c75c85,sat + graded,147,1113633775,147
1,inst-147-1208567152,model,0,0,4.412,0,0,75.1368,0,3461875,yes,../wrapper.py 147 1 1208567152 tuning -n_pieces_middle 8 -n_pieces_delta 21 -n_players_middle 2 -n_players_delta 2 -duration_range_middle 44 -duration_range_delta 11 -plays_in_cardMiddle 6 -plays_in_cardDelta 0 -plays_in_relation1_middle 8 -plays_in_relation1_delta 22 -plays_in_relation2_middle 9 -plays_in_relation2_delta 4,5026404a06939cc00487febeadfcec7d,sat + graded,147,1208567152,147
1,inst-147-1208567152,model,1,0,3.959,0,0,97.9566,0,5002173,yes,../wrapper.py 147 1 1208567152 tuning -n_pieces_middle 8 -n_pieces_delta 21 -n_players_middle 2 -n_players_delta 2 -duration_range_middle 44 -duration_range_delta 11 -plays_in_cardMiddle 6 -plays_in_cardDelta 0 -plays_in_relation1_middle 8 -plays_in_relation1_delta 22 -plays_in_relation2_middle 9 -plays_in_relation2_delta 4,5026404a06939cc00487febeadfcec7d,sat + graded,147,1208567152,147
1,inst-147-1208567152,model,2,0,3.174,0,0,131.083,0,6029721,yes,../wrapper.py 147 1 1208567152 tuning -n_pieces_middle 8 -n_pieces_delta 21 -n_players_middle 2 -n_players_delta 2 -duration_range_middle 44 -duration_range_delta 11 -plays_in_cardMiddle 6 -plays_in_cardDelta 0 -plays_in_relation1_middle 8 -plays_in_relation1_delta 22 -plays_in_relation2_middle 9 -plays_in_relation2_delta 4,5026404a06939cc00487febeadfcec7d,sat + graded,147,1208567152,147
1,inst-147-1208567152,model,3,0,4.46,0,0,61.5869,0,2920312,yes,../wrapper.py 147 1 1208567152 tuning -n_pieces_middle 8 -n_pieces_delta 21 -n_players_middle 2 -n_players_delta 2 -duration_range_middle 44 -duration_range_delta 11 -plays_in_cardMiddle 6 -plays_in_cardDelta 0 -plays_in_relation1_middle 8 -plays_in_relation1_delta 22 -plays_in_relation2_middle 9 -plays_in_relation2_delta 4,5026404a06939cc00487febeadfcec7d,sat + graded,147,1208567152,147
1,inst-147-1208567152,model,4,0,3.841,0,0,80.3704,0,4421317,yes,../wrapper.py 147 1 1208567152 tuning -n_pieces_middle 8 -n_pieces_delta 21 -n_players_middle 2 -n_players_delta 2 -duration_range_middle 44 -duration_range_delta 11 -plays_in_cardMiddle 6 -plays_in_cardDelta 0 -plays_in_relation1_middle 8 -plays_in_relation1_delta 22 -plays_in_relation2_middle 9 -plays_in_relation2_delta 4,5026404a06939cc00487febeadfcec7d,sat + graded,147,1208567152,147
