feasible,instance,model,seed,SRTimeOut,SRTime,solverMemOut,solverTimeOut,solverTime,solverNodeOut,nNodes,sat,cmd,md5checksum,type,configurationId,configurationSeed,runId
1,inst-67-1805206009,model,0,0,24.952,0,0,156.125,0,164829,yes,../wrapper.py 67 1 1805206009 tuning -numNodes_middle 42 -numNodes_delta 19 -numLeaves_middle 18 -numLeaves_delta 23 -numPeriods_middle 35 -numPeriods_delta 15 -maxStock_middle 43 -maxStock_delta 13 -holdingCost_range_middle 14 -holdingCost_range_delta 16 -procCost_range_middle 14 -procCost_range_delta 11 -demand_range_middle 14 -demand_range_delta 12 -children_range_cardMiddle 12 -children_range_cardDelta 1 -children_range_inner_middle 28 -children_range_inner_delta 14,a8e01daaead82c5a1528a04f4e5a4f54,sat + graded,67,1805206009,67
1,inst-67-1805206009,model,1,0,25.07,0,0,120.618,0,129319,yes,../wrapper.py 67 1 1805206009 tuning -numNodes_middle 42 -numNodes_delta 19 -numLeaves_middle 18 -numLeaves_delta 23 -numPeriods_middle 35 -numPeriods_delta 15 -maxStock_middle 43 -maxStock_delta 13 -holdingCost_range_middle 14 -holdingCost_range_delta 16 -procCost_range_middle 14 -procCost_range_delta 11 -demand_range_middle 14 -demand_range_delta 12 -children_range_cardMiddle 12 -children_range_cardDelta 1 -children_range_inner_middle 28 -children_range_inner_delta 14,a8e01daaead82c5a1528a04f4e5a4f54,sat + graded,67,1805206009,67
1,inst-67-1805206009,model,2,0,24.991,0,0,269.796,0,247648,yes,../wrapper.py 67 1 1805206009 tuning -numNodes_middle 42 -numNodes_delta 19 -numLeaves_middle 18 -numLeaves_delta 23 -numPeriods_middle 35 -numPeriods_delta 15 -maxStock_middle 43 -maxStock_delta 13 -holdingCost_range_middle 14 -holdingCost_range_delta 16 -procCost_range_middle 14 -procCost_range_delta 11 -demand_range_middle 14 -demand_range_delta 12 -children_range_cardMiddle 12 -children_range_cardDelta 1 -children_range_inner_middle 28 -children_range_inner_delta 14,a8e01daaead82c5a1528a04f4e5a4f54,sat + graded,67,1805206009,67
1,inst-67-1805206009,model,3,0,25.166,0,0,175.612,0,164928,yes,../wrapper.py 67 1 1805206009 tuning -numNodes_middle 42 -numNodes_delta 19 -numLeaves_middle 18 -numLeaves_delta 23 -numPeriods_middle 35 -numPeriods_delta 15 -maxStock_middle 43 -maxStock_delta 13 -holdingCost_range_middle 14 -holdingCost_range_delta 16 -procCost_range_middle 14 -procCost_range_delta 11 -demand_range_middle 14 -demand_range_delta 12 -children_range_cardMiddle 12 -children_range_cardDelta 1 -children_range_inner_middle 28 -children_range_inner_delta 14,a8e01daaead82c5a1528a04f4e5a4f54,sat + graded,67,1805206009,67
1,inst-67-1805206009,model,4,0,21.07,0,0,217.86,0,215439,yes,../wrapper.py 67 1 1805206009 tuning -numNodes_middle 42 -numNodes_delta 19 -numLeaves_middle 18 -numLeaves_delta 23 -numPeriods_middle 35 -numPeriods_delta 15 -maxStock_middle 43 -maxStock_delta 13 -holdingCost_range_middle 14 -holdingCost_range_delta 16 -procCost_range_middle 14 -procCost_range_delta 11 -demand_range_middle 14 -demand_range_delta 12 -children_range_cardMiddle 12 -children_range_cardDelta 1 -children_range_inner_middle 28 -children_range_inner_delta 14,a8e01daaead82c5a1528a04f4e5a4f54,sat + graded,67,1805206009,67
1,inst-67-1838528750,model,0,0,17.949,0,0,29.0752,0,65414,yes,../wrapper.py 67 1 1838528750 tuning -numNodes_middle 42 -numNodes_delta 19 -numLeaves_middle 18 -numLeaves_delta 23 -numPeriods_middle 35 -numPeriods_delta 15 -maxStock_middle 43 -maxStock_delta 13 -holdingCost_range_middle 14 -holdingCost_range_delta 16 -procCost_range_middle 14 -procCost_range_delta 11 -demand_range_middle 14 -demand_range_delta 12 -children_range_cardMiddle 12 -children_range_cardDelta 1 -children_range_inner_middle 28 -children_range_inner_delta 14,3c4342208ddaa2cdb17b76eccbeec682,sat + graded,67,1838528750,67
1,inst-67-1838528750,model,1,0,17.116,0,0,33.0988,0,78135,yes,../wrapper.py 67 1 1838528750 tuning -numNodes_middle 42 -numNodes_delta 19 -numLeaves_middle 18 -numLeaves_delta 23 -numPeriods_middle 35 -numPeriods_delta 15 -maxStock_middle 43 -maxStock_delta 13 -holdingCost_range_middle 14 -holdingCost_range_delta 16 -procCost_range_middle 14 -procCost_range_delta 11 -demand_range_middle 14 -demand_range_delta 12 -children_range_cardMiddle 12 -children_range_cardDelta 1 -children_range_inner_middle 28 -children_range_inner_delta 14,3c4342208ddaa2cdb17b76eccbeec682,sat + graded,67,1838528750,67
1,inst-67-1838528750,model,2,0,16.965,0,0,100.553,0,178703,yes,../wrapper.py 67 1 1838528750 tuning -numNodes_middle 42 -numNodes_delta 19 -numLeaves_middle 18 -numLeaves_delta 23 -numPeriods_middle 35 -numPeriods_delta 15 -maxStock_middle 43 -maxStock_delta 13 -holdingCost_range_middle 14 -holdingCost_range_delta 16 -procCost_range_middle 14 -procCost_range_delta 11 -demand_range_middle 14 -demand_range_delta 12 -children_range_cardMiddle 12 -children_range_cardDelta 1 -children_range_inner_middle 28 -children_range_inner_delta 14,3c4342208ddaa2cdb17b76eccbeec682,sat + graded,67,1838528750,67
1,inst-67-1838528750,model,3,0,17.967,0,0,94.6333,0,164749,yes,../wrapper.py 67 1 1838528750 tuning -numNodes_middle 42 -numNodes_delta 19 -numLeaves_middle 18 -numLeaves_delta 23 -numPeriods_middle 35 -numPeriods_delta 15 -maxStock_middle 43 -maxStock_delta 13 -holdingCost_range_middle 14 -holdingCost_range_delta 16 -procCost_range_middle 14 -procCost_range_delta 11 -demand_range_middle 14 -demand_range_delta 12 -children_range_cardMiddle 12 -children_range_cardDelta 1 -children_range_inner_middle 28 -children_range_inner_delta 14,3c4342208ddaa2cdb17b76eccbeec682,sat + graded,67,1838528750,67
1,inst-67-1838528750,model,4,0,17.949,0,0,40.6251,0,103427,yes,../wrapper.py 67 1 1838528750 tuning -numNodes_middle 42 -numNodes_delta 19 -numLeaves_middle 18 -numLeaves_delta 23 -numPeriods_middle 35 -numPeriods_delta 15 -maxStock_middle 43 -maxStock_delta 13 -holdingCost_range_middle 14 -holdingCost_range_delta 16 -procCost_range_middle 14 -procCost_range_delta 11 -demand_range_middle 14 -demand_range_delta 12 -children_range_cardMiddle 12 -children_range_cardDelta 1 -children_range_inner_middle 28 -children_range_inner_delta 14,3c4342208ddaa2cdb17b76eccbeec682,sat + graded,67,1838528750,67
